1066	1
1066	6
1187	1
1187	4
1385	2
1385	24
1021	1
1263	1
1263	621
1261	3
1261	4
1381	1
1381	4
992	1
992	15
1017	2
1017	49
596	5
751	2
751	3
752	2
752	3
752	4
752	5
752	44
1213	366
599	37
632	5
314	19
953	3
953	9
953	14
953	27
953	118
953	188
1133	47
998	1
839	49
839	82
839	118
839	415
719	1
719	31
1416	4
480	1
1027	1
1027	8
1027	279
1389	1
1389	2
1025	1
1146	1
1146	9
1146	128
963	1
963	4
963	11
964	16
964	150
964	195
964	200
645	37
645	47
1144	4
1144	6
1144	372
1144	387
723	1
723	2
923	1
926	5
928	6
928	11
928	12
928	20
928	26
928	50
928	66
928	72
928	111
928	233
1229	2
1229	8
1000	1
570	2
570	3
570	4
570	5
570	38
1082	1
692	58
692	69
692	70
692	71
692	72
692	79
692	315
692	324
692	408
692	456
1437	1
1437	24
573	7
573	9
573	302
530	1
255	134
378	1
378	3
653	10
1432	1
1432	4
930	1
930	2
897	1
897	100
1112	2
337	12
337	106
656	155
656	254
899	36
899	80
899	117
856	2
856	37
537	125
735	1
735	4
735	70
735	73
735	75
735	76
735	81
939	67
1176	1
1132	2
1132	569
1055	1
1055	22
1098	1
1098	10
1098	24
1098	38
1250	7
1250	46
1250	66
1250	93
1250	97
1250	129
1250	136
1250	163
1250	263
1250	354
260	238
260	241
260	329
261	133
261	255
262	1
780	59
780	87
780	100
780	101
780	134
780	163
780	228
780	358
780	368
780	419
583	36
583	140
265	1
265	577
265	589
343	13
1402	1
1402	19
1247	1
1247	10
1245	14
985	7
985	13
347	5
347	10
304	1
304	2
304	8
900	5
900	6
900	588
900	591
900	593
823	1
823	2
626	2
626	5
626	8
626	22
626	25
626	106
626	158
626	194
626	251
948	4
1407	235
905	21
905	36
905	77
1406	3
1406	36
