17043	9
17127	1
17127	10
17127	16057
17127	16070
17174	2
17174	2194
17229	1
17258	10
17258	4464
17258	4501
17258	5338
17437	1
17437	8974
17437	8976
17437	8981
17437	8983
17437	9015
17472	3
17472	3956
17472	4143
17472	4151
17472	17741
17472	17744
17472	17775
17472	17791
17506	1
17586	1
17586	12274
17717	1
17717	4323
17717	12564
17717	19493
17717	19495
17743	3
17743	3705
17754	1
17754	533
17754	534
17754	536
17754	2139
17754	2175
17754	3584
17754	3775
17754	4323
17754	18751
17754	18756
17754	19506
17755	2
17755	5
17755	11
17755	13
17755	45
17755	55
17755	83
17755	235
17755	5481
17835	9
17835	15
17835	9786
17835	16540
17835	16564
17835	16571
17941	4
17941	11
17941	20
17941	22
17941	25
17941	27
17941	52
17941	53
17941	58
17941	99
17941	102
17941	103
17941	104
17941	128
17941	186
17941	8499
17941	8512
17954	10
17954	15
18130	1
18130	7323
18285	1
18285	21
18305	4
18305	98
18305	135
18305	245
18305	287
18305	534
18305	889
18305	1083
18305	1421
18305	1515
18305	1943
18305	2008
18305	2313
18387	1
18387	13204
18514	1
18514	938
18578	1
18578	3729
18578	15806
18578	15810
18583	1
18583	6341
18583	6344
18584	1
18612	3
18612	4
18612	14
18612	59
18612	66
18612	68
18612	5382
18620	3
18620	2865
18620	16943
18656	1
18656	18
18656	19
18656	21
18656	9800
18656	9801
18661	3
18661	15639
18697	4
18697	124
18697	241
18697	426
18697	698
18697	713
18697	3666
18697	3667
18697	3668
18697	3670
18697	3671
18697	3672
18697	3673
18697	3674
18697	3675
18697	3676
18697	3677
18697	3678
18697	3679
18697	3681
18697	3683
18697	3684
18697	3685
18697	3686
18697	3687
18697	3689
18697	3691
18697	3692
18697	3928
18697	3929
18795	1
18795	21
18812	1
18912	1
18912	1831
18912	8581
18912	8729
18912	8751
18912	8804
18912	8866
18912	8889
18912	8937
18912	8963
18912	9084
18912	9099
18912	9141
18912	9179
18916	2
18916	9
18916	10
18916	19
18916	20
18916	29
18916	33
18916	62
18916	63
18916	120
18916	124
18916	5980
19014	2
19014	4
19070	7
19101	1
19101	10
19101	12
19101	19
19101	27
19101	47
19101	49
19101	55
19101	74
19101	108
19155	7
19155	985
19188	2
19188	5
19188	21
19188	28
19248	1
19386	2
19386	3
19386	11
19386	534
19386	4322
19386	4323
19386	18701
19386	18703
19386	19497
19386	19501
19392	1
19392	11
19399	5
19401	1
19445	1
19650	1
17128	4
17138	125
17232	98
17232	221
17232	98
17232	221
17424	190
17438	3
17438	4
17438	40
17438	96
17438	110
17438	116
17438	117
17438	119
17438	141
17438	149
17438	157
17438	161
17438	174
17438	216
17438	219
17438	284
17438	3
17438	4
17438	40
17438	96
17438	110
17438	116
17438	117
17438	119
17438	141
17438	149
17438	157
17438	161
17438	174
17438	216
17438	219
17438	284
17438	3
17438	4
17438	40
17438	96
17438	110
17438	116
17438	117
17438	119
17438	141
17438	149
17438	157
17438	161
17438	174
17438	216
17438	219
17438	284
17438	3
17438	4
17438	40
17438	96
17438	110
17438	116
17438	117
17438	119
17438	141
17438	149
17438	157
17438	161
17438	174
17438	216
17438	219
17438	284
17438	3
17438	4
17438	40
17438	96
17438	110
17438	116
17438	117
17438	119
17438	141
17438	149
17438	157
17438	161
17438	174
17438	216
17438	219
17438	284
17438	3
17438	4
17438	40
17438	96
17438	110
17438	116
17438	117
17438	119
17438	141
17438	149
17438	157
17438	161
17438	174
17438	216
17438	219
17438	284
17438	3
17438	4
17438	40
17438	96
17438	110
17438	116
17438	117
17438	119
17438	141
17438	149
17438	157
17438	161
17438	174
17438	216
17438	219
