390	2
390	10
390	32
390	44
130	2
350	2
394	1
197	1
197	4
197	56
373	2
374	3
374	12
572	1
572	2
276	4
276	62
276	75
375	1
375	3
430	4
430	8
430	9
278	10
278	20
278	23
476	5
476	11
476	16
476	25
476	35
476	48
476	56
476	66
476	135
531	21
279	5
279	11
279	55
356	1
356	8
510	8
532	1
532	3
532	4
532	22
532	51
335	2
436	1
436	4
436	5
436	10
436	14
436	19
436	125
515	7
515	12
74	669
96	1
96	13
181	227
280	1
280	4
280	5
280	6
381	2
381	3
381	4
381	9
381	14
381	24
381	25
184	1
184	5
460	1
482	5
187	13
187	42
385	1
385	2
562	48
365	2
365	7
245	4
245	26
245	46
245	135
246	1
247	5
247	255
269	44
423	1
423	2
423	3
423	21
447	2
447	5
447	8
447	82
469	1
469	2
349	14
427	4
427	46
408	3
409	1
409	7
