6493	6
7638	1
7638	15
6871	123
6871	39
6871	64
7062	146
7062	4
7062	424
7062	86
7062	74
8013	1
8013	52
8013	9
7820	16
7820	9
7820	43
7820	114
5332	10
6858	29
6858	2
6475	221
6475	129
6475	32
6475	5
8766	8
6856	29
6856	6
6663	1
8759	98
7040	6
7040	79
7040	14
14678	27
14678	2244
14678	2235
14678	2230
14678	1320
14678	1104
14678	2201
14678	1861
14678	376
14678	13
14678	564
8375	52
8375	62
8375	238
8375	42
8375	1
8375	10
6656	1
6082	2
6269	20
8178	1432
8178	1853
7795	19
7795	353
7795	23
7795	493
7795	400
7795	108
7603	1
5120	1647
5120	2938
5120	475
5120	1259
6070	1
11598	1
6250	67
14080	20
6053	22
6052	37
7004	46
7004	6
7004	14
1461	51
1461	49
1461	50
5854	25
5854	68
5854	78
5854	22
5854	17
5854	34
7191	654
7191	111
7191	142
7191	1
7190	1
7190	55
7190	28
7190	431
9479	1781
6231	24
6231	748
6231	734
6231	733
6231	267
6231	488
6231	754
6231	727
6231	102
6231	14
6231	115
4702	101
4702	17
4702	22
4702	78
4702	114
4702	63
4702	7
4702	11
4702	609
4702	15
5275	1
9092	11
9092	242
9092	8
9092	1437
14248	4
7562	1
7562	67
7562	187
7562	230
7562	53
7562	22
7562	158
7562	348
6981	15
6981	1
6981	3
3542	7
3542	5
3542	15
3542	3
3542	8
3542	1
8889	3
8889	9
8124	25
8887	3
8887	4
7931	1
7931	3
9074	29
9074	219
10026	35
10026	1182
10026	1178
10026	1179
10026	388
10026	1759
10026	1168
10026	1156
10026	183
10026	68
10026	401
8880	297
9068	40
9067	82
9067	515
6965	37
6385	922
6385	3922
6385	131
6385	13
8674	43
8674	7
8674	50
8674	19
8674	60
8674	52
6955	54
4661	686
4661	36
4661	517
4661	29
6379	5
6379	148
6379	2292
6378	536
6378	332
6378	10
6378	4
9051	792
8665	247
8665	2832
8665	2788
8665	782
8665	429
8665	1570
6373	132
6373	4
6373	411
6373	44
6373	28
9046	4
9046	2
6752	541
6178	2
6178	9
6369	101
6369	4
6369	240
6369	10
6369	9
7706	4
7706	97
7706	20
6366	4
6366	50
6366	391
5406	1156
5406	2213
5406	1967
6359	1
12661	36
5785	25
5402	179
9030	10
9030	180
9030	1
9030	652
6356	24
6164	69
6164	388
6164	404
6164	245
6164	143
6164	461
6164	406
6164	437
6164	78
6164	25
6164	49
6163	1
6163	10
5016	165
5016	22
5016	487
5016	23
6161	200
7688	3
5395	989
5395	281
5395	501
5395	752
5395	11
5395	1169
5395	557
5395	13
5395	123
5395	283
7686	2
5584	4
5584	261
6921	15
6921	8
6921	76
5958	15
7482	28
7482	135
6525	8
6525	32
7289	5
7289	14
7289	60
7289	97
7289	9
7289	4
7289	54
7289	115
5569	2
5569	14
7478	2
6902	54
6902	202
6902	5
6902	64
6901	1
6901	67
8808	316
7278	18
8040	3
8040	140
8040	6
8040	271
8040	207
8040	114
7084	4
7084	3
8992	96
8992	106
5362	60
7842	6
7842	7
7842	62
7842	8
7842	1
7842	4
7650	1
5924	1
5924	182
9742	1
9742	6
6494	6
