26533	1
26533	2108
26712	2
26712	3
26712	2367
26938	1
26938	8
26938	9
26938	35
26938	274
26938	276
26938	292
26938	300
26938	302
26938	328
26938	419
26938	2214
26938	3533
26938	3540
26938	3605
26938	3626
26938	3627
26938	3631
26938	3632
26938	3722
26938	3785
27170	4
27170	5
27170	13
27170	14
27170	457
27170	1031
27170	1060
26467	17
26467	73
26467	343
26467	17
26467	73
26467	343
26467	17
26467	73
26467	343
26708	19
26708	81
26708	172
26708	344
26708	19
26708	81
26708	172
26708	344
26708	19
26708	81
26708	172
26708	344
26708	19
26708	81
26708	172
26708	344
27053	15
27053	242
27053	494
27053	1318
27053	15
27053	242
27053	494
27053	1318
27053	15
27053	242
27053	494
27053	1318
27053	15
27053	242
27053	494
27053	1318
27390	24
27390	43
27390	53
27390	358
27390	503
27390	903
27390	2830
27390	24
27390	43
27390	53
27390	358
27390	503
27390	903
27390	2830
27390	24
27390	43
27390	53
27390	358
27390	503
27390	903
27390	2830
27390	24
27390	43
27390	53
27390	358
27390	503
27390	903
27390	2830
27390	24
27390	43
27390	53
27390	358
27390	503
27390	903
27390	2830
27390	24
27390	43
27390	53
27390	358
27390	503
27390	903
27390	2830
27390	24
27390	43
27390	53
27390	358
27390	503
27390	903
27390	2830
