101	1
101	49
101	118
101	376
90	4
90	528
198	4
231	430
231	917
231	919
231	922
279	3
279	5
279	6
279	18
239	12
249	5
310	154
310	949
328	7
328	10
330	8
295	348
312	36
312	140
258	1
258	3
258	4
258	21
258	51
258	62
258	477
263	1
263	2
263	3
263	23
263	85
263	90
263	301
273	3
273	7
273	10
273	15
273	25
273	34
273	43
273	97
282	154
282	158
282	877
282	926
282	938
217	807
423	361
423	366
423	812
423	823
423	824
423	825
423	826
423	830
423	852
423	856
423	858
423	860
423	862
423	872
24	38
24	96
24	120
24	233
24	353
68	7
385	7
385	21
385	25
385	339
385	446
385	758
385	947
385	953
499	14
499	76
499	163
499	335
555	77
555	310
555	500
555	501
555	502
555	504
555	505
555	556
555	604
