217	1
222	2
261	1
284	1
315	1
349	1
353	2
358	1
371	1
360	1
331	1
331	352
323	1
323	88
323	379
323	393
323	399
323	406
384	1
386	1
388	1
388	2
389	1
400	1
391	1
406	2
407	1
409	1
379	1
415	1
435	1
437	2
357	2
262	1
359	1
304	1
288	1
294	1
266	1
307	1
240	1
316	1
249	1
350	1
221	1
221	2
228	1
219	2
372	2
372	3
372	62
424	1
424	3
424	17
424	178
424	190
444	1
444	114
237	1
237	72
256	1
256	2
256	3
256	448
256	467
256	489
256	505
256	528
256	533
256	544
454	1
453	1
453	318
453	324
453	329
453	339
453	341
472	1
470	1
470	54
475	1
475	68
487	1
493	1
493	55
488	1
488	2
495	1
495	6
495	10
496	1
496	18
500	2
500	72
500	409
501	1
501	85
506	1
507	1
524	1
524	184
516	1
531	1
534	2
536	1
537	1
537	2
537	42
537	98
537	125
537	130
537	138
537	169
537	228
537	254
544	2
543	1
543	2
543	110
543	262
543	431
543	448
543	452
543	455
543	489
543	493
543	501
543	520
543	527
543	530
543	533
545	2
426	1
426	2
427	2
427	4
555	1
555	210
558	1
566	1
566	107
576	1
576	96
580	1
580	2
580	31
580	72
580	100
580	108
580	110
580	112
580	113
580	274
580	286
580	306
580	307
580	320
580	326
580	341
580	344
580	345
580	369
580	409
580	431
580	434
580	435
580	436
580	438
580	439
597	1
