90	1
93	1
84	1
84	125
84	159
84	357
84	423
100	1
101	1
101	221
99	1
112	1
113	1
117	1
117	2
74	1
136	1
147	1
141	1
163	1
160	1
180	3
202	1
206	1
212	1
223	1
231	1
187	1
220	1
181	1
243	1
243	104
216	1
168	1
217	1
197	1
166	1
246	1
190	1
248	1
209	1
201	1
201	2
258	1
258	85
264	1
260	1
260	31
263	1
272	1
274	1
274	4
277	1
277	2
277	20
277	51
303	1
303	160
302	1
302	79
304	1
298	1
306	1
306	3
307	1
329	1
331	1
331	76
331	77
331	85
331	108
331	355
336	1
362	1
374	1
355	1
323	1
343	1
343	4
343	5
343	6
343	7
343	9
343	10
343	11
343	12
343	252
343	253
343	254
343	256
343	257
343	258
343	261
299	1
356	1
356	114
354	1
354	2
383	1
390	1
436	1
453	1
462	1
462	265
462	389
428	1
428	2
481	1
484	1
492	1
494	1
161	2
