46	1
46	4
92	1
92	322
189	1
247	2
247	5
225	1
225	154
280	2
280	4
280	583
280	584
275	1
275	3
275	4
275	5
271	1
271	3
271	4
271	5
277	8
277	255
277	318
277	356
277	557
277	562
277	571
277	572
304	1
304	849
304	859
304	871
238	8
311	1
311	2
252	8
252	9
252	120
252	313
252	390
218	1
218	126
381	3
381	160
371	1
371	4
371	436
371	439
421	1
421	4
414	2
414	348
414	481
414	894
414	966
429	1
429	9
429	516
429	529
432	1
432	399
432	897
441	1
441	3
441	5
441	145
441	595
448	1
449	1
474	1
474	2
474	80
434	1
434	4
434	5
434	7
434	8
434	23
434	97
434	143
434	152
434	348
434	473
434	478
434	894
434	947
450	1
450	32
80	1
69	1
39	1
39	2
36	1
570	1
570	2
570	3
570	286
570	301
570	306
185	840
374	34
374	798
425	6
425	9
