1	6
2	4
2	1
2	2
3	28
3	456
4	1
4	2
5	45
6	1
6	4
7	2
7	28
8	2
9	2
10	59
10	7
10	1
10	199
11	649
11	1
11	39
12	14
12	42
13	2279
13	26
13	15
13	2
13	1
14	1
14	7
15	4
16	1379
16	2987
16	567
16	31
16	662
17	1
18	29
19	355
19	7
19	9
19	55
19	2
20	1
21	30
22	242
22	137
22	157
22	17
22	1
22	2
22	426
22	516
22	1487
22	3380
22	71
22	2779
22	186
22	153
22	606
22	145
23	731
23	50
24	2657
24	475
24	1359
24	228
24	3
24	349
24	6
24	451
24	225
24	1617
24	1033
24	312
24	2346
24	51
24	1101
24	9
25	42
26	31
27	5
28	11
29	2
30	519
31	3277
31	1288
31	1
31	80
31	1068
31	71
31	204
32	11
33	1
34	2170
35	3
35	2
35	1
36	144
36	1045
36	23
36	3
36	627
36	598
36	749
36	1351
37	559
37	1
37	5
38	1922
39	1
40	3
41	753
42	675
42	58
42	8
42	792
42	1
42	37
42	35
42	2
44	934
45	177
45	71
45	140
45	130
45	173
45	6
45	216
46	37
46	593
47	4
47	79
47	2
47	3
48	2428
48	3324
48	34
48	529
48	12
48	563
48	163
48	1
48	292
48	2312
48	31
48	460
48	30
48	324
48	317
48	2275
48	29
48	115
48	52
48	5
48	729
48	88
48	2261
49	2006
49	1777
49	7
49	289
49	249
49	1538
49	53
49	11
49	170
49	668
49	151
49	1395
49	178
49	1429
49	778
49	435
49	223
49	993
49	777
49	20
49	31
49	987
49	662
50	2
50	6
51	3
51	1
52	17
52	46
52	10
52	41
53	38
53	40
53	8
54	21
54	29
55	6
55	37
55	2
55	77
56	99
57	112
57	110
57	131
57	40
57	123
57	115
57	50
57	179
57	116
57	132
57	65
57	56
57	68
57	25
57	98
57	14
57	53
57	24
57	146
57	20
57	32
57	23
57	102
57	51
57	35
57	11
58	12
58	76
58	56
59	3
59	1
59	2
60	3
61	21
61	32
61	1
61	9
61	3
62	611
62	252
63	1
63	4
64	3
65	1
65	3
66	14
66	1
67	10
67	6
67	1
67	3
68	2
68	1
69	1
69	9
70	16
71	1
71	94
71	51
71	25
72	132
72	31
72	18
72	59
72	11
72	83
73	1
73	6
73	77
73	10
73	3
73	8
74	7
75	3
75	1
75	4
76	13
76	135
76	112
76	2
76	85
76	167
76	211
76	222
76	161
76	263
76	99
77	10
77	154
78	11
78	15
79	2
80	9
81	9
81	211
81	5
82	50
83	1
84	1
85	1
86	1
87	3
88	2
89	1
89	69
89	88
90	241
90	114
90	215
90	225
90	139
90	245
90	235
90	3
90	218
90	53
90	64
90	6
90	223
90	237
90	232
90	234
90	102
90	171
90	236
90	71
90	243
90	60
90	54
91	27
91	41
91	1
92	66
93	1
94	6
94	34
94	17
94	112
95	11
95	20
95	16
95	72
95	61
95	18
95	14
96	70
96	78
96	122
96	2
96	32
97	1
97	4
97	3
97	12
98	746
99	316
100	48
100	2
100	66
101	39
101	9
102	55
103	4
103	6
103	126
103	8
103	34
103	58
103	43
103	51
103	71
103	40
103	30
104	4
104	21
104	14
104	1
104	386
104	97
104	6
105	5
106	17
106	42
106	1
107	597
108	1
109	7
109	193
110	90
110	93
110	835
110	51
110	324
110	839
110	471
110	30
110	2
110	1
111	479
112	566
112	230
113	22
114	2
114	3
114	67
115	24
