591	1
591	2
591	5
591	18
591	34
591	103
196	1
196	2
196	30
472	1
472	3
472	10
472	13
472	14
472	16
472	142
633	10
633	32
481	4
481	6
481	8
124	3
124	6
125	2
125	11
125	14
125	30
125	144
369	1
369	2
369	7
369	11
249	1
249	5
490	1
490	13
371	20
653	20
653	49
657	2
657	4
657	10
657	17
260	1
260	14
260	24
540	1
540	4
421	2
421	3
542	4
542	6
542	32
542	41
542	79
542	120
148	1
148	2
148	17
546	3
307	3
307	23
307	75
307	78
307	79
307	83
307	91
307	114
307	122
307	157
307	226
307	267
307	312
307	313
307	315
309	1
309	7
309	12
150	1
150	2
150	9
150	29
150	30
151	1
151	54
272	2
396	1
396	7
398	18
398	21
434	43
438	1
438	3
438	4
438	18
438	26
168	7
168	12
168	16
168	17
168	19
168	25
446	1
446	12
447	2
447	11
65	2
65	8
65	23
570	1
570	6
572	1
572	2
179	1
463	2
463	99
621	1
621	3
621	9
621	123
625	1
625	2
506	1
506	4
