26	3
37	6
46	1
46	2
13	1
13	2
66	2
83	1
83	4
100	1
102	1
96	1
96	2
109	1
109	2
109	3
109	4
109	13
109	39
50	14
50	19
50	20
50	28
50	29
50	57
50	58
134	2
134	3
134	15
134	59
121	1
114	1
114	56
122	4
122	6
122	8
151	4
151	21
123	1
123	3
184	1
192	1
192	2
192	57
196	1
186	1
186	2
186	10
198	1
198	3
198	4
198	5
198	12
198	19
198	20
198	30
198	36
198	38
198	44
198	55
215	1
215	2
215	62
217	14
213	1
213	2
213	9
213	12
213	16
189	2
189	7
188	2
188	12
188	16
237	1
237	2
233	1
233	2
229	5
119	2
179	1
179	5
240	1
240	8
246	6
246	8
246	11
246	23
238	4
238	19
238	31
238	33
128	2
128	4
101	1
101	6
101	24
271	3
277	8
278	1
278	2
278	4
177	1
177	14
291	1
291	6
290	2
295	1
295	35
317	12
317	14
304	1
304	2
321	3
335	4
