5016	22
5016	32
5016	489
5275	8
5332	4
5402	2
5362	157
5395	14
5395	40
5395	53
5395	59
5395	94
5395	113
5395	133
5395	157
5395	441
5395	534
5785	1
5854	4
5854	17
5854	24
5854	46
5854	49
5854	98
4702	2
4702	3
4702	4
4702	7
4702	9
4702	10
4702	14
4702	15
4702	16
4702	17
5924	3
5924	14
5958	2
6052	1
6070	2
6082	2
6053	10
5120	193
5120	220
5120	293
6163	1
6163	5
6161	343
6178	1
6178	2
6231	22
6231	93
6231	123
6231	173
6231	237
6250	3
4661	11
4661	20
4661	47
4661	48
3542	4
3542	6
3542	13
3542	18
3542	19
3542	33
6269	1
6366	122
6366	126
6366	436
6385	8
6385	27
6385	36
6385	37
6379	7
6379	19
6379	56
6356	1
6359	1
6378	8
6378	42
6378	292
6378	304
6475	4
6475	29
6475	30
6475	66
6494	61
6525	13
6525	155
6493	6
6656	3
6663	2
6858	1
6858	36
6871	36
6871	84
6921	6
6921	26
6921	93
6955	61
6965	4
7040	5
7040	10
7040	12
6981	2
6981	45
6981	85
7084	1
7084	10
7004	1
7004	2
7004	9
6901	1
6901	39
7289	1
7289	2
7289	4
7289	88
7289	152
7289	159
7289	195
7289	223
7478	3
7482	4
7482	206
1461	15
1461	33
1461	72
7562	1
7562	22
7562	23
7562	30
7562	40
7562	43
7562	61
7562	85
7603	1
7638	3
7638	28
7688	2
7706	64
7706	91
7686	1
6902	8
6902	87
6902	183
6902	201
7190	4
7190	6
7190	93
7190	642
7820	3
7820	10
7820	15
7820	17
7795	3
7795	19
7795	101
7795	374
7795	441
8375	1
8375	2
8375	15
8375	35
8375	94
8375	266
7931	2
7931	26
8124	27
6164	31
6164	39
6164	90
6164	150
6164	161
6164	383
6164	445
6164	655
6164	656
6164	657
6164	658
8040	1
8040	11
8040	32
8040	51
8040	57
8040	82
7842	1
7842	2
7842	3
7842	12
7842	17
7842	19
8766	1
8759	2
8808	104
8880	41
8674	5
8674	6
8674	29
8674	34
8674	52
8674	136
8665	96
8665	101
8665	116
8665	686
8665	687
8665	688
6373	3
6373	19
6373	22
6373	77
6373	124
6369	3
6369	9
6369	12
6369	14
6369	36
7062	1
7062	6
7062	14
7062	22
7062	26
8013	1
8013	18
8013	350
8887	1
8887	6
6752	35
9068	10
9074	1
9074	149
9067	1
9067	14
9030	1
9030	10
9030	179
9030	265
9092	2
9092	11
9092	88
9092	273
8992	276
8992	488
8889	1
8889	4
9046	21
9046	30
5569	13
5569	102
5584	12
5584	384
6856	7
6856	11
9479	33
7278	13
7191	6
7191	204
7191	229
7650	1
9742	1
9742	2
10026	17
10026	66
10026	104
10026	140
10026	332
10026	641
10026	642
10026	643
10026	644
10026	645
10026	646
12661	17
11598	3
14080	17
14248	1
14678	12
14678	42
14678	51
14678	63
14678	165
14678	277
14678	278
14678	279
14678	280
14678	281
14678	282
