1	25
1	1
1	3
2	1
3	1
3	2
4	1
5	1
5	109
6	1
6	3
7	108
7	1615
8	120
8	6
8	1
8	208
8	3
8	14
8	11
8	113
9	1
10	1
10	963
10	78
10	1612
11	157
11	20
11	3
11	1
11	2
11	12
11	18
11	111
12	8
12	6
13	79
13	1
14	1
15	1
15	73
16	8
16	2
17	1
18	14
18	97
19	548
19	1
20	113
20	1
21	1
22	119
22	1
22	23
23	503
23	224
23	1
23	45
23	85
23	20
23	167
23	201
24	378
24	1003
24	1
24	325
24	1574
24	146
24	819
24	358
25	163
25	1
25	176
25	7
25	5
26	1
26	6
28	19
29	1
30	377
31	1
32	1
33	1135
33	120
33	1420
34	57
35	4
36	3
36	11
37	1
38	121
38	2
38	1
39	1
39	272
39	713
40	592
40	53
40	609
40	620
40	23
40	36
40	601
40	8
41	142
41	2
41	2055
41	10
41	1
41	36
42	1
43	1
44	1
44	783
44	10
45	8
46	1
47	12
47	1
47	19
47	8
48	3
49	1
49	8
50	1
51	1
51	2
52	1
53	25
53	1
54	1
55	1
56	1
57	1
58	2
59	1
60	1
61	1
62	1
63	1
64	1
65	1
66	1
67	111
67	1
67	46
68	1
69	2
69	75
69	1
69	236
69	151
70	1
71	1
72	1
72	2
73	9
73	1
73	32
73	28
73	38
73	23
74	1
75	133
75	198
75	1
76	1
77	1
77	2
78	1
79	1
79	13
80	1
80	80
81	1
81	9
81	21
82	1
82	72
83	29
83	2
83	8
84	36
84	1
85	2
85	14
86	1
86	10
87	31
87	4
87	61
87	32
87	1
87	35
88	21
88	1
89	76
89	153
89	3
89	16
89	27
89	2
89	9
89	66
89	173
89	17
89	85
89	89
89	23
89	97
89	13
89	19
90	27
91	1
91	18
92	1
93	1
93	10
94	109
94	1
94	64
94	55
95	2
95	18
96	4
96	5
97	9
97	3
97	52
97	1
98	3
98	2
98	4
98	48
99	1
100	1
100	8
101	1
102	4
102	1
103	2
103	1
104	21
104	1
105	3
105	2
105	8
105	1
106	2
106	1
107	1
107	103
108	5
108	7
109	3
109	1
109	2
109	4
110	5
110	1
111	4
111	1
112	2
112	1
113	1
114	5
115	4
115	41
115	5
115	9
115	24
115	16
115	11
115	15
115	32
115	19
115	10
115	35
115	31
115	1
115	30
115	25
115	39
116	1
116	6
117	1
118	17
118	1
119	1
119	15
120	1
121	1
122	4
122	1
123	3
123	1
124	9
125	2
125	1
126	3
126	1
127	1
128	5
128	1
129	1
130	2
130	1
131	1
131	2
132	2
132	1
133	43
133	2
134	1
135	50
135	1
136	1
136	3
137	2
137	11
138	2
138	4
138	81
139	205
139	110
139	2
140	4
140	1
141	19
141	1
142	1
142	5
143	176
143	1
144	1
144	175
145	235
146	1
146	310
147	4
147	1
148	3
148	1
149	1
150	3
150	21
151	43
151	1
152	8
152	5
152	7
153	47
153	91
153	3
153	126
153	110
153	157
153	233
153	195
153	1
153	2
153	265
153	351
153	194
154	42
154	11
154	1
154	41
155	1
156	11
156	4
156	1
156	2
157	172
157	1
158	2
158	1
159	1
160	136
160	126
160	46
160	1
160	2
161	2
161	1
161	4
162	3
162	4
163	1
164	16
164	136
164	2
164	56
164	1
164	20
165	503
165	732
165	732
165	4
165	883
165	207
165	210
165	576
165	673
165	614
165	604
165	323
165	404
165	640
165	551
165	667
165	614
165	541
165	149
165	466
165	134
165	242
165	343
165	294
165	576
165	167
165	152
165	667
165	488
165	488
165	440
165	765
165	110
165	551
165	926
165	38
165	410
165	203
165	351
166	6
166	1
167	1
168	12
168	23
168	50
